iteration,score,log_prior,log_posterior,accepted,closure_time,euploid_prevalence,gap,terminal_shear,trisomy21_prevalence
0,17.114100591035537,11.253642867040146,-5.860457723995392,true,0.0036882199181450625,2.918402777777777,5.568906618549993,0.0,0.0
1,10.846750826443362,10.505573307846285,-0.34117751859707646,true,0.006422387229071734,2.918402777777777,1.387939274844283,0.0,0.0
2,8.252637565555274,9.493220162600243,1.2405825970449698,true,0.006573137177361361,2.2499999999999996,0.9951852398594894,0.0,0.0
3,8.252637565555274,9.493220162600243,1.2405825970449698,false,0.006573137177361361,2.2499999999999996,0.9951852398594894,0.0,0.0
4,9.707637448896676,10.004985386522705,0.2973479376260286,true,0.007516269683837862,2.918402777777777,0.627436474025059,0.0,0.0
5,4.902812019888585,9.906830911686408,5.0040188917978226,true,0.0056820095909966275,0.06249999999999997,2.6111103658079777,0.0,0.19753086419753088
6,4.902812019888585,9.906830911686408,5.0040188917978226,false,0.0056820095909966275,0.06249999999999997,2.6111103658079777,0.0,0.19753086419753088
7,6.288333037244435,10.741128849108492,4.452795811864057,true,0.0053407679663764,0.44444444444444425,3.0490211745587206,0.0,0.09336419753086418
8,6.288333037244435,10.741128849108492,4.452795811864057,false,0.0053407679663764,0.44444444444444425,3.0490211745587206,0.0,0.09336419753086418
9,6.408086067854503,10.546455438322933,4.13836937046843,true,0.005634249581231007,0.0,3.1301062565604543,0.0,0.4261188271604937
10,6.408086067854503,10.546455438322933,4.13836937046843,false,0.005634249581231007,0.0,3.1301062565604543,0.0,0.4261188271604937
11,6.408086067854503,10.546455438322933,4.13836937046843,false,0.005634249581231007,0.0,3.1301062565604543,0.0,0.4261188271604937
12,6.408086067854503,10.546455438322933,4.13836937046843,false,0.005634249581231007,0.0,3.1301062565604543,0.0,0.4261188271604937
13,7.592105346774702,10.396294352954042,2.8041890061793397,true,0.007287809583875855,2.2499999999999996,0.5541157549325937,0.0,0.0
14,7.592105346774702,10.396294352954042,2.8041890061793397,false,0.007287809583875855,2.2499999999999996,0.5541157549325937,0.0,0.0
15,7.592105346774702,10.396294352954042,2.8041890061793397,false,0.007287809583875855,2.2499999999999996,0.5541157549325937,0.0,0.0
16,7.592105346774702,10.396294352954042,2.8041890061793397,false,0.007287809583875855,2.2499999999999996,0.5541157549325937,0.0,0.0
17,7.592105346774702,10.396294352954042,2.8041890061793397,false,0.007287809583875855,2.2499999999999996,0.5541157549325937,0.0,0.0
18,7.592105346774702,10.396294352954042,2.8041890061793397,false,0.007287809583875855,2.2499999999999996,0.5541157549325937,0.0,0.0
19,1.99759364896118,9.79822656936063,7.800632920399449,true,0.007614144219292527,0.21006944444444448,0.655004872783634,0.0,0.09336419753086418
20,2.0427595810699906,9.4729764079551,7.430216826885109,true,0.007593430942959253,0.0017361111111111104,0.4433666601407381,0.0,0.34027777777777785
21,2.0427595810699906,9.4729764079551,7.430216826885109,false,0.007593430942959253,0.0017361111111111104,0.4433666601407381,0.0,0.34027777777777785
22,2.0427595810699906,9.4729764079551,7.430216826885109,false,0.007593430942959253,0.0017361111111111104,0.4433666601407381,0.0,0.34027777777777785
23,2.0427595810699906,9.4729764079551,7.430216826885109,false,0.007593430942959253,0.0017361111111111104,0.4433666601407381,0.0,0.34027777777777785
24,2.0427595810699906,9.4729764079551,7.430216826885109,false,0.007593430942959253,0.0017361111111111104,0.4433666601407381,0.0,0.34027777777777785
25,2.0427595810699906,9.4729764079551,7.430216826885109,false,0.007593430942959253,0.0017361111111111104,0.4433666601407381,0.0,0.34027777777777785
26,2.0427595810699906,9.4729764079551,7.430216826885109,false,0.007593430942959253,0.0017361111111111104,0.4433666601407381,0.0,0.34027777777777785
27,1.4539333417411404,9.288641766352036,7.834708424610896,true,0.007402247322930228,0.0017361111111111104,0.5834144249489411,0.0,0.140625
28,1.4539333417411404,9.288641766352036,7.834708424610896,false,0.007402247322930228,0.0017361111111111104,0.5834144249489411,0.0,0.140625
29,1.4539333417411404,9.288641766352036,7.834708424610896,false,0.007402247322930228,0.0017361111111111104,0.5834144249489411,0.0,0.140625
30,1.4539333417411404,9.288641766352036,7.834708424610896,false,0.007402247322930228,0.0017361111111111104,0.5834144249489411,0.0,0.140625
31,1.4539333417411404,9.288641766352036,7.834708424610896,false,0.007402247322930228,0.0017361111111111104,0.5834144249489411,0.0,0.140625
32,1.4539333417411404,9.288641766352036,7.834708424610896,false,0.007402247322930228,0.0017361111111111104,0.5834144249489411,0.0,0.140625
33,1.4539333417411404,9.288641766352036,7.834708424610896,false,0.007402247322930228,0.0017361111111111104,0.5834144249489411,0.0,0.140625
34,1.2392276629077839,8.677349086361033,7.43812142345325,true,0.008218988312615276,0.06249999999999997,0.4439615935436029,0.0,0.09336419753086418
35,1.2392276629077839,8.677349086361033,7.43812142345325,false,0.008218988312615276,0.06249999999999997,0.4439615935436029,0.0,0.09336419753086418
36,2.125955039475085,9.243301775738036,7.1173467362629514,true,0.0071077145470513185,0.06249999999999997,0.9101956451030051,0.0,0.140625
37,2.419802510645403,9.922741503358115,7.5029389927127115,true,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
38,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
39,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
40,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
41,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
42,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
43,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
44,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
45,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
46,2.419802510645403,9.922741503358115,7.5029389927127115,false,0.007237312528822144,0.0017361111111111104,0.69508473160515,0.0,0.34027777777777785
47,3.2068102981422575,10.266649014738926,7.059838716596668,true,0.007358691427442741,0.7656249999999998,0.5740590793505239,0.0,0.009452160493827166
48,3.2068102981422575,10.266649014738926,7.059838716596668,false,0.007358691427442741,0.7656249999999998,0.5740590793505239,0.0,0.009452160493827166
49,3.2068102981422575,10.266649014738926,7.059838716596668,false,0.007358691427442741,0.7656249999999998,0.5740590793505239,0.0,0.009452160493827166
50,2.5561991265723067,9.6273336109085,7.071134484336194,true,0.007293033599853498,0.0017361111111111104,0.5570506227981457,0.0,0.4261188271604937
51,4.435015770026716,10.33593367536664,5.900917905339924,true,0.006101536750793444,0.21006944444444448,2.2814655609624905,0.0,0.09336419753086418
52,4.435015770026716,10.33593367536664,5.900917905339924,false,0.006101536750793444,0.21006944444444448,2.2814655609624905,0.0,0.09336419753086418
53,4.435015770026716,10.33593367536664,5.900917905339924,false,0.006101536750793444,0.21006944444444448,2.2814655609624905,0.0,0.09336419753086418
